Year,Region,Sex,citizenship,series,value
1978,Graubünden,Male,Foreign country,mortality_rate,0.0068146845460540775
1978,Graubünden,Female,Foreign country,mortality_rate,0.006608899985313555
1978,Aargau,Sex - total,Citizenship (category) - total,mortality_rate,0.007707233306065052
1978,Aargau,Male,Citizenship (category) - total,mortality_rate,0.00829699064439659
1978,Aargau,Female,Citizenship (category) - total,mortality_rate,0.007121848267810234
1978,Aargau,Sex - total,Switzerland,mortality_rate,0.008683045128637705
1978,Aargau,Male,Switzerland,mortality_rate,0.009441016509675024
1978,Aargau,Female,Switzerland,mortality_rate,0.007954762778532996
1978,Aargau,Sex - total,Foreign country,mortality_rate,0.0019571599434598237
1978,Aargau,Male,Foreign country,mortality_rate,0.002247318863254914
1978,Aargau,Female,Foreign country,mortality_rate,0.0016081571203722712
1978,Thurgau,Sex - total,Citizenship (category) - total,mortality_rate,0.010082994196480339
1978,Thurgau,Male,Citizenship (category) - total,mortality_rate,0.0105579178803808
1978,Thurgau,Female,Citizenship (category) - total,mortality_rate,0.009617906793739616
1978,Thurgau,Sex - total,Switzerland,mortality_rate,0.011178762944086732
1978,Thurgau,Male,Switzerland,mortality_rate,0.01184676410297367
1978,Thurgau,Female,Switzerland,mortality_rate,0.010544282192300398
1978,Thurgau,Sex - total,Foreign country,mortality_rate,0.0037952076201815746
1978,Thurgau,Male,Foreign country,mortality_rate,0.0038687392055267705
1978,Thurgau,Female,Foreign country,mortality_rate,0.0037093782759454884
1978,Ticino,Sex - total,Citizenship (category) - total,mortality_rate,0.009213951464537356
1978,Ticino,Male,Citizenship (category) - total,mortality_rate,0.010586510501462023
1978,Ticino,Female,Citizenship (category) - total,mortality_rate,0.007990760457646082
1978,Ticino,Sex - total,Switzerland,mortality_rate,0.01053385624687566
1978,Ticino,Male,Switzerland,mortality_rate,0.012471030953856039
1978,Ticino,Female,Switzerland,mortality_rate,0.008954050842541566
1978,Ticino,Sex - total,Foreign country,mortality_rate,0.00544493988492046
1978,Ticino,Male,Foreign country,mortality_rate,0.006061106978538172
1978,Ticino,Female,Foreign country,mortality_rate,0.0047384382107657315
1978,Vaud,Sex - total,Citizenship (category) - total,mortality_rate,0.009515629503674515
1978,Vaud,Male,Citizenship (category) - total,mortality_rate,0.010165887888243949
1978,Vaud,Female,Citizenship (category) - total,mortality_rate,0.008918799597837822
1978,Vaud,Sex - total,Switzerland,mortality_rate,0.010840134467683992
1978,Vaud,Male,Switzerland,mortality_rate,0.011726003589698497
1978,Vaud,Female,Switzerland,mortality_rate,0.010070507030481146
1978,Vaud,Sex - total,Foreign country,mortality_rate,0.004066206951136263
1978,Vaud,Male,Foreign country,mortality_rate,0.0045870711180985855
1978,Vaud,Female,Foreign country,mortality_rate,0.0034671998638645452
1978,Valais,Sex - total,Citizenship (category) - total,mortality_rate,0.008296922933903505
1978,Valais,Male,Citizenship (category) - total,mortality_rate,0.009704086425551902
1978,Valais,Female,Citizenship (category) - total,mortality_rate,0.006918759775508327
1978,Valais,Sex - total,Switzerland,mortality_rate,0.008719371101950748
1978,Valais,Male,Switzerland,mortality_rate,0.010287076337633554
1978,Valais,Female,Switzerland,mortality_rate,0.0072215507855808705
1978,Valais,Sex - total,Foreign country,mortality_rate,0.004027053539160514
1978,Valais,Male,Foreign country,mortality_rate,0.004538718043719896
1978,Valais,Female,Foreign country,mortality_rate,0.003382713169252304
1978,Neuchâtel,Sex - total,Citizenship (category) - total,mortality_rate,0.010778866106174038
1978,Neuchâtel,Male,Citizenship (category) - total,mortality_rate,0.011582553696139149
1978,Neuchâtel,Female,Citizenship (category) - total,mortality_rate,0.010041010875745516
1978,Neuchâtel,Sex - total,Switzerland,mortality_rate,0.012357872975766624
1978,Neuchâtel,Male,Switzerland,mortality_rate,0.01342392559121343
1978,Neuchâtel,Female,Switzerland,mortality_rate,0.011433961724813126
1978,Neuchâtel,Sex - total,Foreign country,mortality_rate,0.0033994131539397407
1978,Neuchâtel,Male,Foreign country,mortality_rate,0.0042617361657487545
1978,Neuchâtel,Female,Foreign country,mortality_rate,0.002363321254135812
1978,Genève,Sex - total,Citizenship (category) - total,mortality_rate,0.00862945637330389
1978,Genève,Male,Citizenship (category) - total,mortality_rate,0.00893862309523663
1978,Genève,Female,Citizenship (category) - total,mortality_rate,0.008352742309365313
1978,Genève,Sex - total,Switzerland,mortality_rate,0.010749300928642938
1978,Genève,Male,Switzerland,mortality_rate,0.011577326532576268
1978,Genève,Female,Switzerland,mortality_rate,0.010076197330746484
1978,Genève,Sex - total,Foreign country,mortality_rate,0.004260277140366793
1978,Genève,Male,Foreign country,mortality_rate,0.004263083402963695
1978,Genève,Female,Foreign country,mortality_rate,0.004257217750181257
1978,Jura,Sex - total,Citizenship (category) - total,mortality_rate,0.010993252736733213
1978,Jura,Male,Citizenship (category) - total,mortality_rate,0.012158629161810566
1978,Jura,Female,Citizenship (category) - total,mortality_rate,0.009872804360993337
1978,Jura,Sex - total,Switzerland,mortality_rate,0.011532463971760028
1978,Jura,Male,Switzerland,mortality_rate,0.012655086848635236
1978,Jura,Female,Switzerland,mortality_rate,0.010481971672139849
1978,Jura,Sex - total,Foreign country,mortality_rate,0.006084243369734789
1978,Jura,Male,Foreign country,mortality_rate,0.008199038733389879
1978,Jura,Female,Foreign country,mortality_rate,0.003480682213713888
1979,Switzerland,Sex - total,Citizenship (category) - total,mortality_rate,0.009114513308563254
1979,Switzerland,Male,Citizenship (category) - total,mortality_rate,0.009830622897462197
1979,Switzerland,Female,Citizenship (category) - total,mortality_rate,0.008436252254166849
1979,Switzerland,Sex - total,Switzerland,mortality_rate,0.009996784730284062
1979,Switzerland,Male,Switzerland,mortality_rate,0.010923445024380887
1979,Switzerland,Female,Switzerland,mortality_rate,0.009151664141752171
1979,Switzerland,Sex - total,Foreign country,mortality_rate,0.0038470172070809885
1979,Switzerland,Male,Foreign country,mortality_rate,0.004096916209812634
1979,Switzerland,Female,Foreign country,mortality_rate,0.0035503531005127214
1979,Zürich,Sex - total,Citizenship (category) - total,mortality_rate,0.008595461897367297
1979,Zürich,Male,Citizenship (category) - total,mortality_rate,0.009152451788179753
1979,Zürich,Female,Citizenship (category) - total,mortality_rate,0.00807481213702375
1979,Zürich,Sex - total,Switzerland,mortality_rate,0.009672730542152426
1979,Zürich,Male,Switzerland,mortality_rate,0.010476023793234339
1979,Zürich,Female,Switzerland,mortality_rate,0.008957778276780784
1979,Zürich,Sex - total,Foreign country,mortality_rate,0.003037331566158604
1979,Zürich,Male,Foreign country,mortality_rate,0.0032654299145731184
1979,Zürich,Female,Foreign country,mortality_rate,0.002762733524006572
1979,Bern,Sex - total,Citizenship (category) - total,mortality_rate,0.009636671728174995
1979,Bern,Male,Citizenship (category) - total,mortality_rate,0.010444047322822177
1979,Bern,Female,Citizenship (category) - total,mortality_rate,0.008871987145152652
1979,Bern,Sex - total,Switzerland,mortality_rate,0.010164866861178082
1979,Bern,Male,Switzerland,mortality_rate,0.011085799936186158
1979,Bern,Female,Switzerland,mortality_rate,0.009311746456541365
1979,Bern,Sex - total,Foreign country,mortality_rate,0.003113937809374128
1979,Bern,Male,Foreign country,mortality_rate,0.0035743599248060577
1979,Bern,Female,Foreign country,mortality_rate,0.002540248086566376
1979,Luzern,Sex - total,Citizenship (category) - total,mortality_rate,0.008434601991152707
1979,Luzern,Male,Citizenship (category) - total,mortality_rate,0.009424279829683361
1979,Luzern,Female,Citizenship (category) - total,mortality_rate,0.007476760965133058
1979,Luzern,Sex - total,Switzerland,mortality_rate,0.00890072186079672
1979,Luzern,Male,Switzerland,mortality_rate,0.010027437882620891
1979,Luzern,Female,Switzerland,mortality_rate,0.007836028397478026
1979,Luzern,Sex - total,Foreign country,mortality_rate,0.003180847947097476
1979,Luzern,Male,Foreign country,mortality_rate,0.0035177007709003816
1979,Luzern,Female,Foreign country,mortality_rate,0.0027535131029244207
1979,Uri,Sex - total,Citizenship (category) - total,mortality_rate,0.008376557562749657
1979,Uri,Male,Citizenship (category) - total,mortality_rate,0.009928911344809353
1979,Uri,Female,Citizenship (category) - total,mortality_rate,0.006777609682299546
1979,Uri,Sex - total,Switzerland,mortality_rate,0.008433354390397978
1979,Uri,Male,Switzerland,mortality_rate,0.00990223904131189
1979,Uri,Female,Switzerland,mortality_rate,0.006959822840873141
1979,Uri,Sex - total,Foreign country,mortality_rate,0.007423117709437964
1979,Uri,Male,Foreign country,mortality_rate,0.010291595197255575
1979,Uri,Female,Foreign country,mortality_rate,0.002777777777777778
1979,Schwyz,Sex - total,Citizenship (category) - total,mortality_rate,0.009606238305789876
1979,Schwyz,Male,Citizenship (category) - total,mortality_rate,0.009825508932280848
1979,Schwyz,Female,Citizenship (category) - total,mortality_rate,0.009384139541734173
1979,Schwyz,Sex - total,Switzerland,mortality_rate,0.010035048462776705
1979,Schwyz,Male,Switzerland,mortality_rate,0.010515006743319542
1979,Schwyz,Female,Switzerland,mortality_rate,0.009556173881311865
1979,Schwyz,Sex - total,Foreign country,mortality_rate,0.0049541738915035915
1979,Schwyz,Male,Foreign country,mortality_rate,0.0029592533576143867
1979,Schwyz,Female,Foreign country,mortality_rate,0.007334963325183374
1979,Obwalden,Sex - total,Citizenship (category) - total,mortality_rate,0.008592278719397363
1979,Obwalden,Male,Citizenship (category) - total,mortality_rate,0.00933786078098472
1979,Obwalden,Female,Citizenship (category) - total,mortality_rate,0.00782122905027933
1979,Obwalden,Sex - total,Switzerland,mortality_rate,0.008835910473888218
1979,Obwalden,Male,Switzerland,mortality_rate,0.009402837347410096
1979,Obwalden,Female,Switzerland,mortality_rate,0.00825680343752633
1979,Obwalden,Sex - total,Foreign country,mortality_rate,0.0046822742474916385
1979,Obwalden,Male,Foreign country,mortality_rate,0.008393285371702638
1979,Obwalden,Female,Foreign country,mortality_rate,0.0
1979,Nidwalden,Sex - total,Citizenship (category) - total,mortality_rate,0.00679007933671646
1979,Nidwalden,Male,Citizenship (category) - total,mortality_rate,0.007227562978036629
1979,Nidwalden,Female,Citizenship (category) - total,mortality_rate,0.00633602796591654
1979,Nidwalden,Sex - total,Switzerland,mortality_rate,0.006933192659859076
1979,Nidwalden,Male,Switzerland,mortality_rate,0.0074688176861602805
1979,Nidwalden,Female,Switzerland,mortality_rate,0.006387832699619772
1979,Nidwalden,Sex - total,Foreign country,mortality_rate,0.004158004158004158
1979,Nidwalden,Male,Foreign country,mortality_rate,0.0034802784222737818
1979,Nidwalden,Female,Foreign country,mortality_rate,0.0051635111876075735
1979,Glarus,Sex - total,Citizenship (category) - total,mortality_rate,0.01221509674911857
1979,Glarus,Male,Citizenship (category) - total,mortality_rate,0.013726487036095577
1979,Glarus,Female,Citizenship (category) - total,mortality_rate,0.0107544491756742
1979,Glarus,Sex - total,Switzerland,mortality_rate,0.0138273064669754
1979,Glarus,Male,Switzerland,mortality_rate,0.015764689824609296
1979,Glarus,Female,Switzerland,mortality_rate,0.012029884766366974
1979,Glarus,Sex - total,Foreign country,mortality_rate,0.0034086831718693937
1979,Glarus,Male,Foreign country,mortality_rate,0.003934426229508197
1979,Glarus,Female,Foreign country,mortality_rate,0.0027733755942947703
1979,Zug,Sex - total,Citizenship (category) - total,mortality_rate,0.007069124794151906
1979,Zug,Male,Citizenship (category) - total,mortality_rate,0.006792555359326179
1979,Zug,Female,Citizenship (category) - total,mortality_rate,0.007337802882331204
1979,Zug,Sex - total,Switzerland,mortality_rate,0.007634647418101055
1979,Zug,Male,Switzerland,mortality_rate,0.007509466382410029
1979,Zug,Female,Switzerland,mortality_rate,0.00775240204735251
1979,Zug,Sex - total,Foreign country,mortality_rate,0.0033485540334855404
1979,Zug,Male,Foreign country,mortality_rate,0.0026031982149497955
1979,Zug,Female,Foreign country,mortality_rate,0.004243913334822426
1979,Fribourg,Sex - total,Citizenship (category) - total,mortality_rate,0.008997044528022555
1979,Fribourg,Male,Citizenship (category) - total,mortality_rate,0.010579312290448237
1979,Fribourg,Female,Citizenship (category) - total,mortality_rate,0.007404495118275342
1979,Fribourg,Sex - total,Switzerland,mortality_rate,0.009435013994097248
1979,Fribourg,Male,Switzerland,mortality_rate,0.011197020413936165
1979,Fribourg,Female,Switzerland,mortality_rate,0.007688263130221418
1979,Fribourg,Sex - total,Foreign country,mortality_rate,0.0033839675139118665
1979,Fribourg,Male,Foreign country,mortality_rate,0.0034167008336750035
1979,Fribourg,Female,Foreign country,mortality_rate,0.0033439224209998327
1979,Solothurn,Sex - total,Citizenship (category) - total,mortality_rate,0.008819306128120803
1979,Solothurn,Male,Citizenship (category) - total,mortality_rate,0.009520487901439384
1979,Solothurn,Female,Citizenship (category) - total,mortality_rate,0.008141854047703614
1979,Solothurn,Sex - total,Switzerland,mortality_rate,0.00952375968728578
1979,Solothurn,Male,Switzerland,mortality_rate,0.010368576402028306
1979,Solothurn,Female,Switzerland,mortality_rate,0.008731365987222392
1979,Solothurn,Sex - total,Foreign country,mortality_rate,0.0033885997821614428
1979,Solothurn,Male,Foreign country,mortality_rate,0.0037511032656663726
1979,Solothurn,Female,Foreign country,mortality_rate,0.0029482712409541678
1979,Basel-Stadt,Sex - total,Citizenship (category) - total,mortality_rate,0.011898391819977235
1979,Basel-Stadt,Male,Citizenship (category) - total,mortality_rate,0.012221174992145775
1979,Basel-Stadt,Female,Citizenship (category) - total,mortality_rate,0.01161840049416809
1979,Basel-Stadt,Sex - total,Switzerland,mortality_rate,0.013464917418296826
1979,Basel-Stadt,Male,Switzerland,mortality_rate,0.014150574622781643
1979,Basel-Stadt,Female,Switzerland,mortality_rate,0.012905079047598782
1979,Basel-Stadt,Sex - total,Foreign country,mortality_rate,0.004220014927943963
1979,Basel-Stadt,Male,Foreign country,mortality_rate,0.004321382842509603
1979,Basel-Stadt,Female,Foreign country,mortality_rate,0.004101926662523307
1979,Basel-Landschaft,Sex - total,Citizenship (category) - total,mortality_rate,0.006516849789838508
1979,Basel-Landschaft,Male,Citizenship (category) - total,mortality_rate,0.00708128078817734
1979,Basel-Landschaft,Female,Citizenship (category) - total,mortality_rate,0.005965826289711454
1979,Basel-Landschaft,Sex - total,Switzerland,mortality_rate,0.007171451202020851
1979,Basel-Landschaft,Male,Switzerland,mortality_rate,0.007891198448211255
1979,Basel-Landschaft,Female,Switzerland,mortality_rate,0.006492020225139932
1979,Basel-Landschaft,Sex - total,Foreign country,mortality_rate,0.002456513079272341
1979,Basel-Landschaft,Male,Foreign country,mortality_rate,0.0026139817629179333
1979,Basel-Landschaft,Female,Foreign country,mortality_rate,0.0022670762030130172
1979,Schaffhausen,Sex - total,Citizenship (category) - total,mortality_rate,0.010080030211041554
1979,Schaffhausen,Male,Citizenship (category) - total,mortality_rate,0.010705421488591849
1979,Schaffhausen,Female,Citizenship (category) - total,mortality_rate,0.009489380930863081
1979,Schaffhausen,Sex - total,Switzerland,mortality_rate,0.011129755830279786
